CompanyName,Year,ESG_score,Return_Deviation,Deviation_Percentile,Deviation_Label,Comm1,Comm2,Comm3,Comm4,Comm5,Comm6,Comm7
SUNNY OPTICAL,2023,76.2,-1.2858,24.44444444,Moderate,"The ESG score of SUNNY OPTICAL in 2023 is 76.20, is higher than the average score of it the industry.
This company has beaten 44 companies in this year, at the excellent level in the industry, and keep.","The risk level SUNNY OPTICAL in 2023 is Moderate with the 24.44, is lower than the average level of it the industry.",The return deviation level of SUNNY OPTICAL in 2023 is -1.29 which means this company has worse ESG performance compared to its financial performance.,"The ESG score of SUNNY OPTICAL from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 68.10. and in 2023, we get the max ESG score is 76.20, extreme difference is 8.10.","1. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
2. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
3. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
4. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
5. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.","1. Training (Average Hours): Track training hours and set department-specific targets for improvement.
2. Total Employees: Create a healthy work environment that supports employee well-being.
3. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
4. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.
5. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.","1. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits.
2. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises.
3. Ethical Behavior: Lead by example with senior management setting a strong ethical tone for the organization.
4. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
5. Partnerships and Collaborations: Develop strategic partnerships with organizations that share similar values and goals."
Intel,2020,83.783333,0,0,,"The ESG score of Intel in 2023 is 87.80, is higher than the average score of it the industry.
This company has beaten 12 companies in this year, at the excellent level in the industry, and keep.","The risk level Intel in 2023 is Moderate with the 77.78, is higher than the average level of it the industry.",The return deviation level of Intel in 2023 is 5.48 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Intel from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 79.27. and in 2023, we get the max ESG score is 87.80, extreme difference is 8.53.","1. Water Consumption: Educate employees and stakeholders on water conservation practices.
2. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
3. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
4. Waste Generation: Recycle and compost waste generated during production and office activities.
5. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.","1. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
2. Total Employees: Create a healthy work environment that supports employee well-being.
3. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
4. Training (Average Hours): Offer personalized training paths to match individual career development goals.
5. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.","1. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges.
2. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
3. Board Composition: Introduce term limits to encourage new perspectives and prevent stagnation.
4. Alignment with Frameworks: Participate in industry forums and initiatives to stay updated on best practices.
5. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices."
Intel,2021,79.273333,-0.4584,28.88888889,Moderate,"The ESG score of Intel in 2023 is 87.80, is higher than the average score of it the industry.
This company has beaten 12 companies in this year, at the excellent level in the industry, and keep.","The risk level Intel in 2023 is Moderate with the 77.78, is higher than the average level of it the industry.",The return deviation level of Intel in 2023 is 5.48 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Intel from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 79.27. and in 2023, we get the max ESG score is 87.80, extreme difference is 8.53.","1. Scope 1 Carbon Emissions: Reduce the use of fossil fuels in company-owned vehicles.
2. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
3. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
4. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
5. Water Consumption: Install water-efficient fixtures in buildings and production areas.","1. Training (Number of Times): Provide incentives for employees to complete training programs.
2. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
3. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
4. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.
5. Total Employees: Offer employee recognition programs to improve morale and retention.","1. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
2. Ethical Behavior: Implement strong consequences for unethical behavior to deter misconduct.
3. Assurance: Ensure the independence of auditors to avoid conflicts of interest in the assurance process.
4. Alignment with Frameworks: Regularly review and update company policies to stay in compliance with evolving frameworks.
5. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities."
Intel,2022,85.74,2.0644,48.88888889,Moderate,"The ESG score of Intel in 2023 is 87.80, is higher than the average score of it the industry.
This company has beaten 12 companies in this year, at the excellent level in the industry, and keep.","The risk level Intel in 2023 is Moderate with the 77.78, is higher than the average level of it the industry.",The return deviation level of Intel in 2023 is 5.48 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Intel from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 79.27. and in 2023, we get the max ESG score is 87.80, extreme difference is 8.53.","1. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
2. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
3. Water Consumption: Conduct water usage audits and implement reduction measures.
4. Energy Consumption: Use alternative energy sources like solar or wind for electricity.
5. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.","1. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.
2. Total Employees: Introduce flexible working arrangements to improve employee satisfaction.
3. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
4. Turnover Rate: Conduct regular employee engagement surveys to identify retention drivers.
5. Training (Number of Times): Increase the frequency of training sessions to enhance employee skills.","1. Policy Influence: Engage with policymakers to advocate for sustainable business practices and regulations.
2. Consumer Privacy Protection: Invest in data breach response plans to quickly address any potential privacy violations.
3. Cyber Security: Regularly update software and systems to patch security vulnerabilities.
4. Ethical Behavior: Encourage employees to report unethical behavior through anonymous channels.
5. Risk & Crisis Management: Ensure the company has a clear crisis communication plan for swift and transparent responses."
Intel,2023,87.8,5.4827,77.77777778,Moderate,"The ESG score of Intel in 2023 is 87.80, is higher than the average score of it the industry.
This company has beaten 12 companies in this year, at the excellent level in the industry, and keep.","The risk level Intel in 2023 is Moderate with the 77.78, is higher than the average level of it the industry.",The return deviation level of Intel in 2023 is 5.48 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Intel from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 79.27. and in 2023, we get the max ESG score is 87.80, extreme difference is 8.53.","1. Waste Generation: Encourage digital processes to reduce paper waste in the office.
2. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
3. Scope 3 Carbon Emissions: Develop programs to reduce the carbon footprint of products during their use phase.
4. Environmental Policy & Management: Set clear sustainability goals and incorporate them into the corporate strategy.
5. Energy Consumption: Improve insulation in buildings to reduce heating and cooling energy needs.","1. Training (Average Hours): Provide training in both technical and soft skills to ensure holistic growth.
2. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.
3. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
4. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
5. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.","1. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board.
2. Ethical Behavior: Implement strong consequences for unethical behavior to deter misconduct.
3. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
4. Partnerships and Collaborations: Collaborate with industry leaders to drive collective action on pressing ESG issues.
5. Assurance: Conduct internal audits to ensure adherence to established policies and standards."
Qualcomm,2020,56.345,0,0,,"The ESG score of Qualcomm in 2023 is 75.90, is higher than the average score of it the industry.
This company has beaten 46 companies in this year, at the excellent level in the industry, and keep.",The risk level Qualcomm in 2023 is invalid because extreme values were detected.,The return deviation level of Qualcomm in 2023 is invalid because extreme values were detected too.,"The ESG score of Qualcomm from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 56.05. and in 2022, we get the max ESG score is 77.30, extreme difference is 21.25.","1. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
2. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
3. Waste Generation: Recycle and compost waste generated during production and office activities.
4. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
5. Water Consumption: Educate employees and stakeholders on water conservation practices.","1. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
2. Communities and Philanthropy: Measure and report on the impact of philanthropic initiatives to ensure transparency.
3. Turnover Rate: Offer competitive compensation and benefits to reduce turnover.
4. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
5. Total Employees: Offer employee recognition programs to improve morale and retention.","1. Cyber Security: Invest in firewalls and intrusion detection systems to protect against cyberattacks.
2. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
3. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
4. Partnerships and Collaborations: Establish mutually beneficial collaborations with research institutions to innovate and share knowledge.
5. Alignment with Frameworks: Ensure alignment with internationally recognized sustainability and ESG frameworks (e.g., GRI, SASB)."
Qualcomm,2021,56.045,-1.3228,22.22222222,Moderate,"The ESG score of Qualcomm in 2023 is 75.90, is higher than the average score of it the industry.
This company has beaten 46 companies in this year, at the excellent level in the industry, and keep.",The risk level Qualcomm in 2023 is invalid because extreme values were detected.,The return deviation level of Qualcomm in 2023 is invalid because extreme values were detected too.,"The ESG score of Qualcomm from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 56.05. and in 2022, we get the max ESG score is 77.30, extreme difference is 21.25.","1. Water Consumption: Educate employees and stakeholders on water conservation practices.
2. Scope 3 Carbon Emissions: Reduce waste in the product lifecycle by promoting recycling and reuse.
3. Waste Generation: Encourage digital processes to reduce paper waste in the office.
4. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
5. Energy Consumption: Use alternative energy sources like solar or wind for electricity.","1. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
2. Training (Average Hours): Offer personalized training paths to match individual career development goals.
3. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
4. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
5. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.","1. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
2. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards.
3. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
4. Board Composition: Introduce term limits to encourage new perspectives and prevent stagnation.
5. Risk & Crisis Management: Ensure the company has a clear crisis communication plan for swift and transparent responses."
Qualcomm,2022,77.3,-5.4292,8.888888889,Low,"The ESG score of Qualcomm in 2023 is 75.90, is higher than the average score of it the industry.
This company has beaten 46 companies in this year, at the excellent level in the industry, and keep.",The risk level Qualcomm in 2023 is invalid because extreme values were detected.,The return deviation level of Qualcomm in 2023 is invalid because extreme values were detected too.,"The ESG score of Qualcomm from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 56.05. and in 2022, we get the max ESG score is 77.30, extreme difference is 21.25.","1. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
2. Water Consumption: Use rainwater harvesting systems to supplement water supply.
3. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
4. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
5. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.","1. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
2. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
3. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
4. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
5. Turnover Rate: Foster a positive workplace culture that encourages employee loyalty.","1. Assurance: Conduct internal audits to ensure adherence to established policies and standards.
2. Ethical Behavior: Regularly train employees on ethical decision-making and compliance standards.
3. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
4. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards.
5. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole."
Qualcomm,2023,75.9,0,0,,"The ESG score of Qualcomm in 2023 is 75.90, is higher than the average score of it the industry.
This company has beaten 46 companies in this year, at the excellent level in the industry, and keep.",The risk level Qualcomm in 2023 is invalid because extreme values were detected.,The return deviation level of Qualcomm in 2023 is invalid because extreme values were detected too.,"The ESG score of Qualcomm from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 56.05. and in 2022, we get the max ESG score is 77.30, extreme difference is 21.25.","1. Waste Generation: Encourage digital processes to reduce paper waste in the office.
2. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
3. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.
4. Water Consumption: Install water-efficient fixtures in buildings and production areas.
5. Environmental Policy & Management: Set clear sustainability goals and incorporate them into the corporate strategy.","1. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
2. Training (Average Hours): Track training hours and set department-specific targets for improvement.
3. Training (Number of Times): Increase the frequency of training sessions to enhance employee skills.
4. Total Employees: Introduce flexible working arrangements to improve employee satisfaction.
5. Turnover Rate: Foster a positive workplace culture that encourages employee loyalty.","1. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
2. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees.
3. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
4. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
5. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits."
TSMC,2020,89.8,,,,"The ESG score of TSMC in 2023 is 81.10, is lower than the average score of it the industry.
This company has beaten 34 companies in this year, at the average level in the industry, and improve.","The risk level TSMC in 2023 is Moderate with the 26.67, is lower than the average level of it the industry.",The return deviation level of TSMC in 2023 is -1.26 which means this company has worse ESG performance compared to its financial performance.,"The ESG score of TSMC from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 81.10. and in 2021, we get the max ESG score is 90.00, extreme difference is 8.90.","1. Scope 2 Carbon Emissions: Improve energy management systems to monitor and reduce consumption.
2. Scope 3 Carbon Emissions: Engage suppliers to adopt sustainable practices and reduce emissions.
3. Water Consumption: Educate employees and stakeholders on water conservation practices.
4. Energy Consumption: Conduct regular energy audits to identify areas for improvement.
5. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.","1. Gender Diversity: Establish a gender diversity task force to drive initiatives and monitor progress.
2. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
3. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
4. Communities and Philanthropy: Measure and report on the impact of philanthropic initiatives to ensure transparency.
5. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.","1. Policy Influence: Regularly review government regulations to ensure compliance and anticipate future changes.
2. Assurance: Establish a transparent process for addressing discrepancies or errors found during audits.
3. Alignment with Frameworks: Align internal reporting systems with ESG framework requirements to ensure transparency.
4. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees.
5. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored."
TSMC,2021,90,1.7304,44.44444444,Moderate,"The ESG score of TSMC in 2023 is 81.10, is lower than the average score of it the industry.
This company has beaten 34 companies in this year, at the average level in the industry, and improve.","The risk level TSMC in 2023 is Moderate with the 26.67, is lower than the average level of it the industry.",The return deviation level of TSMC in 2023 is -1.26 which means this company has worse ESG performance compared to its financial performance.,"The ESG score of TSMC from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 81.10. and in 2021, we get the max ESG score is 90.00, extreme difference is 8.90.","1. Scope 1 Carbon Emissions: Reduce the use of fossil fuels in company-owned vehicles.
2. Scope 3 Carbon Emissions: Reduce waste in the product lifecycle by promoting recycling and reuse.
3. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
4. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
5. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.","1. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
2. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
3. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
4. Turnover Rate: Provide clear career progression and development opportunities.
5. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.","1. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior.
2. Policy Influence: Participate in industry-specific policy groups to influence decision-making on ESG issues.
3. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board.
4. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises.
5. Partnerships and Collaborations: Engage in joint ventures that align with the company’s sustainability objectives."
TSMC,2022,86.75,6.0851,88.88888889,High,"The ESG score of TSMC in 2023 is 81.10, is lower than the average score of it the industry.
This company has beaten 34 companies in this year, at the average level in the industry, and improve.","The risk level TSMC in 2023 is Moderate with the 26.67, is lower than the average level of it the industry.",The return deviation level of TSMC in 2023 is -1.26 which means this company has worse ESG performance compared to its financial performance.,"The ESG score of TSMC from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 81.10. and in 2021, we get the max ESG score is 90.00, extreme difference is 8.90.","1. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
2. Energy Consumption: Conduct regular energy audits to identify areas for improvement.
3. Environmental Policy & Management: Regularly update and review environmental policies to keep them relevant.
4. Waste Generation: Implement product take-back programs to encourage recycling and reuse.
5. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.","1. Turnover Rate: Foster a positive workplace culture that encourages employee loyalty.
2. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
3. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
4. Training (Average Hours): Offer personalized training paths to match individual career development goals.
5. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.","1. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
2. Risk & Crisis Management: Regularly review and update the risk management strategy to adapt to new challenges.
3. Cyber Security: Regularly update software and systems to patch security vulnerabilities.
4. Policy Influence: Regularly review government regulations to ensure compliance and anticipate future changes.
5. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees."
TSMC,2023,81.1,-1.2636,26.66666667,Moderate,"The ESG score of TSMC in 2023 is 81.10, is lower than the average score of it the industry.
This company has beaten 34 companies in this year, at the average level in the industry, and improve.","The risk level TSMC in 2023 is Moderate with the 26.67, is lower than the average level of it the industry.",The return deviation level of TSMC in 2023 is -1.26 which means this company has worse ESG performance compared to its financial performance.,"The ESG score of TSMC from 2020 to 2023 is volatile.
In 2023, we get the min ESG score is 81.10. and in 2021, we get the max ESG score is 90.00, extreme difference is 8.90.","1. Waste Generation: Recycle and compost waste generated during production and office activities.
2. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
3. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
4. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
5. Energy Consumption: Improve insulation in buildings to reduce heating and cooling energy needs.","1. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
2. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
3. Turnover Rate: Offer competitive compensation and benefits to reduce turnover.
4. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
5. Training (Average Hours): Track training hours and set department-specific targets for improvement.","1. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
2. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community.
3. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
4. Partnerships and Collaborations: Establish mutually beneficial collaborations with research institutions to innovate and share knowledge.
5. Policy Influence: Align corporate lobbying efforts with company values and the public good to avoid reputational risk."
SMIC,2020,75.4,4.10485,62.22222222,Moderate,"The ESG score of SMIC in 2023 is 75.10, is higher than the average score of it the industry.
This company has beaten 52 companies in this year, at the excellent level in the industry, and keep.","The risk level SMIC in 2023 is Moderate with the 53.33, is higher than the average level of it the industry.",The return deviation level of SMIC in 2023 is 2.22 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of SMIC from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 72.42. and in 2021, we get the max ESG score is 75.50, extreme difference is 3.08.","1. Scope 3 Carbon Emissions: Promote the use of sustainable transportation options in the supply chain.
2. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
3. Water Consumption: Use rainwater harvesting systems to supplement water supply.
4. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
5. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.","1. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
2. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
3. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
4. Training (Average Hours): Track training hours and set department-specific targets for improvement.
5. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.","1. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
2. Board Composition: Introduce term limits to encourage new perspectives and prevent stagnation.
3. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices.
4. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
5. Ethical Behavior: Lead by example with senior management setting a strong ethical tone for the organization."
SMIC,2021,75.5,3.1608,57.77777778,Moderate,"The ESG score of SMIC in 2023 is 75.10, is higher than the average score of it the industry.
This company has beaten 52 companies in this year, at the excellent level in the industry, and keep.","The risk level SMIC in 2023 is Moderate with the 53.33, is higher than the average level of it the industry.",The return deviation level of SMIC in 2023 is 2.22 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of SMIC from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 72.42. and in 2021, we get the max ESG score is 75.50, extreme difference is 3.08.","1. Water Consumption: Conduct water usage audits and implement reduction measures.
2. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
3. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
4. Scope 1 Carbon Emissions: Establish a carbon offset program to neutralize emissions.
5. Scope 2 Carbon Emissions: Improve energy management systems to monitor and reduce consumption.","1. Turnover Rate: Provide clear career progression and development opportunities.
2. Total Employees: Introduce flexible working arrangements to improve employee satisfaction.
3. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
4. Training (Average Hours): Track training hours and set department-specific targets for improvement.
5. Communities and Philanthropy: Partner with non-profits to support environmental and social causes.","1. Consumer Privacy Protection: Invest in data breach response plans to quickly address any potential privacy violations.
2. Policy Influence: Participate in industry-specific policy groups to influence decision-making on ESG issues.
3. Ethical Behavior: Regularly train employees on ethical decision-making and compliance standards.
4. Alignment with Frameworks: Ensure alignment with internationally recognized sustainability and ESG frameworks (e.g., GRI, SASB).
5. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior."
SMIC,2022,72.425,6.44165,91.11111111,High,"The ESG score of SMIC in 2023 is 75.10, is higher than the average score of it the industry.
This company has beaten 52 companies in this year, at the excellent level in the industry, and keep.","The risk level SMIC in 2023 is Moderate with the 53.33, is higher than the average level of it the industry.",The return deviation level of SMIC in 2023 is 2.22 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of SMIC from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 72.42. and in 2021, we get the max ESG score is 75.50, extreme difference is 3.08.","1. Energy Consumption: Use alternative energy sources like solar or wind for electricity.
2. Scope 3 Carbon Emissions: Develop programs to reduce the carbon footprint of products during their use phase.
3. Water Consumption: Conduct water usage audits and implement reduction measures.
4. Waste Generation: Implement product take-back programs to encourage recycling and reuse.
5. Environmental Policy & Management: Set clear sustainability goals and incorporate them into the corporate strategy.","1. Total Employees: Offer employee recognition programs to improve morale and retention.
2. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
3. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
4. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
5. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.","1. Partnerships and Collaborations: Establish mutually beneficial collaborations with research institutions to innovate and share knowledge.
2. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards.
3. Risk & Crisis Management: Ensure the company has a clear crisis communication plan for swift and transparent responses.
4. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior.
5. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole."
SMIC,2023,75.1,2.2238,53.33333333,Moderate,"The ESG score of SMIC in 2023 is 75.10, is higher than the average score of it the industry.
This company has beaten 52 companies in this year, at the excellent level in the industry, and keep.","The risk level SMIC in 2023 is Moderate with the 53.33, is higher than the average level of it the industry.",The return deviation level of SMIC in 2023 is 2.22 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of SMIC from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 72.42. and in 2021, we get the max ESG score is 75.50, extreme difference is 3.08.","1. Environmental Policy & Management: Set clear sustainability goals and incorporate them into the corporate strategy.
2. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.
3. Waste Generation: Implement product take-back programs to encourage recycling and reuse.
4. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
5. Water Consumption: Recycle and reuse water within operations to minimize wastage.","1. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
2. Turnover Rate: Conduct regular employee engagement surveys to identify retention drivers.
3. Gender Diversity: Implement inclusive hiring practices to ensure gender equality in recruitment.
4. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
5. Total Employees: Introduce flexible working arrangements to improve employee satisfaction.","1. Ethical Behavior: Lead by example with senior management setting a strong ethical tone for the organization.
2. Risk & Crisis Management: Ensure the company has a clear crisis communication plan for swift and transparent responses.
3. Policy Influence: Align corporate lobbying efforts with company values and the public good to avoid reputational risk.
4. Alignment with Frameworks: Participate in industry forums and initiatives to stay updated on best practices.
5. Cyber Security: Regularly update software and systems to patch security vulnerabilities."
